StudentID,Gender,City,CollegeTier,Stream,Specialisation,Hostel,HistoryOfBacklogs,SGPA_Sem1,SGPA_Sem2,SGPA_Sem3,SGPA_Sem4,SGPA_Sem5,SGPA_Sem6,SGPA_Sem7,SGPA_Sem8,CGPA,AttendancePercent,Internships,Projects,Workshops,Certifications,Publications,AptitudeTestScore,SoftSkillsRating,CodingTestScore,MockInterviewScore,ExtraCurricular,CGPA_Tier,Archetype
1760,Female,Hyderabad,Tier2,CS,Networking,No,No,5.52,5.18,5.35,5.68,5.88,5.27,5.49,6.45,5.37,56.4,1,4,0,3,2,52.8,2.7,90.2,61.0,1,Low,Specialist
1761,Male,Kolkata,Tier2,EE,DataScience,No,No,6.41,6.73,6.84,6.29,6.88,6.58,6.59,6.06,6.48,73.1,2,3,1,1,0,55.7,3.3,67.6,57.7,1,Low,Average
1762,Male,Jaipur,Tier1,IT,Embedded,Yes,No,8.78,8.8,8.78,8.72,8.1,8.72,8.24,9.18,8.88,88.0,3,4,2,2,0,87.8,4.4,69.6,73.4,0,High,High-Achiever
1763,Female,Jaipur,Tier1,IT,Embedded,No,No,8.83,8.39,8.85,8.32,8.46,8.8,9.79,8.74,8.72,85.7,3,3,3,4,2,86.7,4.4,81.4,91.4,0,High,High-Achiever
1764,Female,Mumbai,Tier1,Civil,Networking,No,No,9.42,8.69,8.44,9.0,8.53,8.53,8.42,8.28,8.73,93.2,2,4,3,3,2,79.4,4.5,85.2,64.6,1,High,High-Achiever
1765,Female,Ahmedabad,Tier1,Mechanical,AI,No,No,9.09,7.73,8.7,8.92,8.58,8.82,8.65,8.18,8.64,90.4,3,5,3,3,1,71.6,3.9,82.4,80.0,0,High,High-Achiever
1766,Female,Jaipur,Tier1,CS,Embedded,No,No,8.96,8.45,8.92,9.07,8.44,8.86,8.86,8.86,8.52,88.8,3,3,2,4,2,72.2,4.0,91.4,69.5,0,High,High-Achiever
1767,Female,Kochi,Tier2,EE,AI,Yes,No,6.47,6.98,7.2,6.23,6.21,6.13,7.05,6.43,6.56,77.2,1,2,2,1,1,61.7,3.4,78.4,50.1,0,Mid,Specialist
1768,Female,Ahmedabad,Tier1,ECE,DataScience,No,No,8.89,8.29,9.11,9.01,8.67,9.15,8.95,8.31,8.97,88.1,2,3,4,3,2,83.3,4.7,67.7,73.5,1,High,High-Achiever
1769,Female,Hyderabad,Tier1,CS,Embedded,Yes,No,8.66,9.1,8.97,8.67,9.17,8.81,8.76,8.6,8.96,100.0,2,3,2,4,1,67.6,4.1,87.7,71.1,0,High,High-Achiever
1770,Female,Hyderabad,Tier3,CS,Networking,Yes,No,5.59,5.91,5.62,5.18,5.52,5.86,5.32,5.54,5.43,61.5,0,1,0,0,0,45.1,2.8,36.6,44.4,1,Low,Below-Average
1771,Female,Delhi,Tier2,Civil,Networking,Yes,No,7.48,7.72,8.01,7.82,8.01,7.85,8.12,7.25,7.83,76.6,0,3,1,3,0,77.9,3.0,44.2,41.5,0,Mid,Average
1772,Male,Kochi,Tier3,CS,Networking,Yes,No,5.97,5.86,5.28,5.81,5.61,5.57,5.5,5.25,5.66,42.9,0,1,1,1,0,46.0,3.9,40.4,40.8,0,Low,Below-Average
1773,Male,Jaipur,Tier2,EE,DataScience,No,No,7.32,7.61,7.12,7.14,7.26,7.98,8.04,6.86,7.38,70.7,1,2,1,2,1,76.9,3.6,71.1,61.3,0,Mid,Average
1774,Female,Jaipur,Tier3,Civil,DataScience,No,Yes,5.77,5.24,6.06,4.99,5.15,5.57,6.02,5.22,5.7,71.5,0,1,0,1,0,53.8,3.4,29.4,30.4,1,Low,Below-Average
1775,Female,Hyderabad,Tier2,ECE,AI,Yes,No,7.05,7.0,6.83,6.8,6.37,7.65,7.76,7.03,7.15,64.3,1,3,0,2,0,56.3,3.5,81.0,74.1,0,Mid,Average
1776,Female,Bangalore,Tier2,EE,Embedded,Yes,No,7.01,6.66,6.52,6.87,6.83,7.11,6.43,6.39,6.56,57.7,2,0,2,1,2,62.7,3.5,52.5,57.2,1,Mid,Average
1777,Female,Hyderabad,Tier3,ECE,Embedded,No,Yes,6.71,6.24,5.79,5.86,5.88,6.14,6.28,6.0,5.99,60.3,0,2,1,1,0,46.8,1.9,42.9,41.6,1,Low,Below-Average
1778,Female,Ahmedabad,Tier2,EE,AI,Yes,Yes,8.73,8.47,8.79,8.17,7.86,8.35,8.25,9.26,8.71,86.0,1,1,3,2,1,57.4,2.4,49.0,57.3,1,High,Average
1779,Male,Pune,Tier2,IT,Embedded,No,No,6.49,6.83,7.7,7.14,6.67,6.6,7.05,6.55,6.78,75.3,0,2,2,1,1,57.2,4.1,60.4,61.3,0,Mid,Average
1780,Female,Hyderabad,Tier2,IT,Embedded,No,No,6.9,6.86,6.84,7.1,6.31,6.91,7.39,7.32,7.04,72.3,2,2,1,1,0,77.1,3.5,58.8,72.5,1,Mid,Average
1781,Female,Bangalore,Tier1,EE,Embedded,No,No,7.98,8.17,7.98,7.25,8.34,8.89,8.81,7.96,8.28,78.7,2,3,2,4,2,74.1,4.3,71.6,95.3,1,High,High-Achiever
1782,Female,Delhi,Tier3,CS,AI,Yes,No,5.11,5.49,4.8,5.4,5.32,4.68,5.24,5.01,5.16,64.5,0,1,0,0,0,57.7,2.1,70.3,51.5,0,Low,Below-Average
1783,Female,Delhi,Tier1,EE,Networking,Yes,No,9.51,9.18,9.55,9.5,9.45,9.58,8.34,9.47,9.27,91.3,2,4,1,3,1,77.4,3.8,78.5,85.6,0,High,High-Achiever
1784,Female,Jaipur,Tier1,EE,Embedded,No,No,8.05,7.91,7.81,7.49,7.97,7.78,7.87,7.82,8.16,79.1,2,3,3,3,2,79.8,4.6,78.5,90.0,1,High,High-Achiever
1785,Male,Chennai,Tier1,Civil,Networking,Yes,No,8.36,8.25,8.09,7.51,8.23,9.24,8.27,8.31,8.26,93.7,2,5,3,3,1,83.4,4.9,88.8,79.7,0,High,High-Achiever
1786,Female,Ahmedabad,Tier3,IT,Embedded,No,No,4.68,4.03,5.39,4.67,4.5,4.04,4.61,4.72,4.39,67.7,0,1,2,2,1,42.6,2.4,60.1,59.7,1,Low,Below-Average
1787,Male,Mumbai,Tier2,CS,AI,No,No,6.09,6.1,6.42,6.51,6.24,6.61,6.39,6.75,6.55,84.1,1,2,1,2,1,69.5,3.8,70.1,68.3,0,Mid,Average
1788,Female,Kolkata,Tier3,IT,Embedded,No,No,4.16,4.87,4.0,4.0,4.44,4.43,4.45,4.95,4.3,65.8,1,1,0,1,0,29.6,2.9,30.0,45.4,1,Low,Below-Average
1789,Male,Pune,Tier3,Mechanical,DataScience,No,Yes,6.06,6.36,6.05,5.86,5.45,5.89,5.52,5.94,5.94,66.5,1,1,1,1,0,52.0,2.7,44.1,47.5,0,Low,Below-Average
1790,Female,Ahmedabad,Tier1,ECE,Networking,No,No,9.22,9.73,10.0,9.9,9.22,9.79,10.0,9.69,9.9,90.6,3,5,2,3,0,65.2,4.9,68.8,65.3,1,High,High-Achiever
1791,Male,Hyderabad,Tier3,CS,AI,No,No,5.65,5.54,5.66,5.14,5.54,5.18,4.53,5.28,5.24,68.7,1,0,0,0,0,46.0,2.5,51.0,46.9,1,Low,Below-Average
1792,Male,Bangalore,Tier2,IT,AI,No,No,5.79,6.09,5.8,5.9,6.39,6.01,6.58,6.1,6.0,60.4,3,2,2,1,0,71.8,4.1,45.3,49.7,1,Low,Average
1793,Female,Jaipur,Tier1,Mechanical,Networking,No,No,8.77,8.82,8.99,9.18,9.12,9.15,9.32,8.42,8.95,80.5,3,3,2,4,1,83.7,4.4,76.4,66.6,1,High,High-Achiever
1794,Female,Ahmedabad,Tier3,Civil,AI,Yes,Yes,5.37,4.71,4.69,4.84,4.79,4.98,4.58,4.0,4.99,52.6,1,1,1,1,0,36.3,2.8,42.0,45.9,1,Low,Below-Average
1795,Female,Kolkata,Tier2,CS,Embedded,No,Yes,7.48,7.26,6.48,7.01,6.84,7.49,7.18,7.29,7.04,68.8,1,2,2,2,2,48.3,4.2,88.6,41.6,1,Mid,Specialist
1796,Female,Ahmedabad,Tier1,EE,Networking,No,No,8.27,8.97,8.14,8.71,8.24,7.99,8.42,8.64,8.36,89.9,3,3,4,4,1,75.9,4.3,80.2,78.0,1,High,High-Achiever
1797,Female,Delhi,Tier2,Civil,Networking,No,No,6.72,7.23,7.02,6.44,7.06,7.17,6.54,7.02,6.62,77.6,1,3,2,1,0,66.5,3.5,73.7,63.1,0,Mid,Average
1798,Female,Chennai,Tier1,CS,AI,No,No,7.91,8.14,8.31,8.1,8.89,8.08,8.15,8.36,8.41,93.6,1,3,3,4,1,67.8,4.8,87.1,79.3,0,High,High-Achiever
1799,Male,Kolkata,Tier2,CS,Networking,Yes,No,7.51,7.07,7.23,6.68,7.77,7.51,7.27,7.88,7.45,84.2,2,3,1,3,1,64.9,4.1,65.8,54.8,0,Mid,Average
1800,Male,Kolkata,Tier2,ECE,AI,No,No,6.98,7.05,6.4,7.1,7.05,6.55,6.71,7.22,6.86,68.0,0,3,1,4,0,67.5,4.1,48.9,69.2,1,Mid,Average
1801,Male,Jaipur,Tier2,CS,Networking,Yes,No,6.56,6.68,7.14,6.6,6.69,6.72,6.33,6.72,6.7,76.9,2,2,2,3,0,62.7,1.6,75.3,61.3,0,Mid,Average
1802,Male,Jaipur,Tier2,EE,AI,No,No,6.74,7.32,6.96,7.42,6.54,7.33,6.63,7.38,6.88,68.2,0,2,1,2,0,69.2,3.7,52.8,65.5,0,Mid,Average
1803,Male,Delhi,Tier1,Mechanical,Networking,Yes,No,7.42,7.75,7.93,8.57,7.44,7.79,7.72,7.82,7.86,87.1,3,3,2,4,1,81.3,4.3,94.2,69.6,1,Mid,High-Achiever
1804,Female,Jaipur,Tier3,ECE,Networking,Yes,Yes,5.79,5.76,5.63,5.68,5.82,5.35,5.77,5.26,5.78,63.2,1,0,1,0,0,43.1,2.8,62.2,42.2,1,Low,Below-Average
1805,Female,Jaipur,Tier3,Civil,DataScience,No,No,4.19,4.34,4.5,4.0,4.28,4.0,4.02,4.04,4.25,40.0,1,0,1,1,0,30.6,3.2,47.1,55.0,0,Low,Below-Average
1806,Female,Bangalore,Tier3,Civil,Embedded,Yes,Yes,4.87,5.5,5.45,5.58,5.21,4.99,4.66,5.38,5.19,84.1,1,1,1,1,0,49.2,3.0,52.3,53.7,1,Low,Below-Average
1807,Male,Chennai,Tier1,Mechanical,Embedded,Yes,No,8.9,8.78,9.14,9.33,9.53,9.0,9.53,9.18,8.88,90.8,2,4,2,4,1,74.3,4.5,60.4,72.4,1,High,High-Achiever
1808,Female,Kochi,Tier2,EE,Networking,Yes,No,6.67,7.66,7.33,6.68,7.06,7.3,7.34,6.88,7.18,70.2,3,2,2,1,0,60.4,3.4,58.2,57.6,0,Mid,Average
1809,Female,Jaipur,Tier2,CS,DataScience,Yes,No,7.36,7.86,7.22,7.77,7.45,7.1,7.22,7.34,7.35,90.4,2,2,2,1,1,68.8,4.2,69.9,54.1,1,Mid,Average
1810,Male,Kochi,Tier1,IT,Networking,No,No,8.75,8.56,8.36,8.11,8.57,8.5,8.52,8.24,8.47,86.3,2,3,3,3,3,88.5,4.5,88.5,73.4,0,High,High-Achiever
1811,Female,Kolkata,Tier1,Civil,DataScience,No,No,8.66,9.35,9.38,8.6,9.43,9.05,9.31,9.12,9.08,88.7,2,3,3,4,2,79.8,4.4,73.5,68.2,0,High,High-Achiever
1812,Male,Jaipur,Tier2,EE,Networking,Yes,No,7.67,7.47,8.41,8.05,7.74,8.0,7.79,7.76,7.55,71.1,1,0,2,1,1,69.4,3.7,57.4,60.9,0,Mid,Average
1813,Female,Kochi,Tier3,ECE,AI,Yes,Yes,4.93,5.58,4.68,6.19,5.75,5.69,6.01,5.55,5.81,76.5,0,1,1,1,0,35.0,3.5,16.6,50.3,1,Low,Below-Average
1814,Female,Kolkata,Tier1,Mechanical,Embedded,Yes,No,8.68,9.61,9.21,9.18,8.88,9.08,9.18,9.75,8.96,87.5,1,4,3,4,3,81.5,4.6,84.9,72.5,1,High,High-Achiever
1815,Female,Bangalore,Tier3,IT,Networking,Yes,No,5.24,6.47,5.62,6.1,5.77,5.99,6.22,6.19,6.03,61.5,1,1,0,2,0,47.5,2.7,23.2,43.1,1,Low,Below-Average
1816,Female,Bangalore,Tier2,IT,DataScience,Yes,Yes,7.14,6.71,6.48,6.88,6.17,6.99,7.35,6.47,6.74,84.6,0,4,3,2,1,74.8,4.0,70.2,60.2,0,Mid,Average
1817,Male,Kochi,Tier3,ECE,Embedded,Yes,No,4.84,4.99,4.37,4.92,4.58,4.37,4.39,4.78,4.56,65.9,0,0,1,1,0,43.1,2.9,53.8,54.6,0,Low,Below-Average
1818,Male,Bangalore,Tier2,Civil,Networking,No,Yes,7.06,8.19,7.43,6.93,7.19,7.53,7.38,7.37,7.25,74.6,1,1,0,3,0,63.1,4.5,55.7,57.1,0,Mid,Average
1819,Male,Bangalore,Tier2,ECE,Embedded,No,No,7.32,7.65,7.12,6.67,7.25,7.01,6.71,7.87,7.33,83.9,1,2,3,2,1,73.5,4.0,64.7,57.4,1,Mid,Average
1820,Male,Jaipur,Tier2,CS,DataScience,Yes,No,8.0,7.3,7.91,8.17,7.83,8.44,7.93,7.67,7.65,95.3,1,2,2,3,1,64.3,3.2,58.0,55.2,0,Mid,Average
1821,Male,Hyderabad,Tier2,ECE,DataScience,Yes,No,5.74,5.55,5.51,5.39,4.96,5.54,5.24,5.11,5.25,72.9,0,1,1,4,0,48.9,4.8,86.9,41.3,1,Low,Specialist
1822,Female,Hyderabad,Tier2,IT,DataScience,No,No,6.13,6.27,6.51,6.49,5.42,5.74,6.66,6.62,6.46,75.9,1,3,1,2,0,85.4,2.4,49.7,66.2,0,Low,Average
1823,Male,Kolkata,Tier2,ECE,AI,No,No,6.79,7.59,7.46,7.15,7.33,7.26,7.29,7.36,7.28,76.4,1,2,2,1,1,56.4,3.8,65.6,60.9,0,Mid,Average
1824,Male,Jaipur,Tier2,Civil,AI,No,No,6.69,7.69,6.77,7.16,6.67,6.66,7.13,7.77,6.96,85.5,1,0,1,1,1,64.5,3.2,45.2,62.4,0,Mid,Average
1825,Female,Bangalore,Tier3,IT,Networking,Yes,Yes,4.19,4.62,4.24,4.13,4.38,4.6,4.0,4.23,4.18,54.0,1,1,0,1,0,51.1,3.9,23.7,56.7,1,Low,Below-Average
1826,Male,Ahmedabad,Tier1,IT,AI,No,No,9.1,8.72,7.97,8.85,8.82,8.83,8.57,9.13,8.69,86.6,3,3,2,4,1,81.6,4.3,81.1,87.3,0,High,High-Achiever
1827,Male,Ahmedabad,Tier2,ECE,AI,Yes,Yes,5.85,5.73,6.33,5.89,6.15,6.13,5.36,6.03,5.89,62.7,2,2,1,2,1,63.5,3.1,58.1,48.8,0,Low,Average
1828,Female,Pune,Tier2,CS,Networking,Yes,No,6.14,5.87,6.42,6.61,6.54,6.63,6.66,5.93,6.43,65.5,2,1,1,4,0,63.5,3.4,62.5,67.2,1,Low,Average
1829,Female,Chennai,Tier2,IT,AI,No,No,7.95,7.18,6.44,7.31,7.32,7.32,6.65,7.23,7.08,65.3,2,3,2,2,0,57.7,2.7,79.8,57.7,1,Mid,Specialist
1830,Female,Bangalore,Tier2,CS,Embedded,Yes,No,8.16,7.81,8.16,7.83,8.34,7.76,6.94,8.41,8.09,74.6,0,4,2,2,0,56.1,3.3,77.0,58.3,1,High,Average
1831,Male,Delhi,Tier2,Civil,DataScience,No,No,5.96,6.31,5.93,6.72,6.08,6.35,6.58,6.48,6.27,89.2,2,2,2,1,1,82.2,3.3,61.4,64.6,0,Low,Average
1832,Male,Bangalore,Tier2,Mechanical,Embedded,No,Yes,5.53,5.49,5.95,5.51,6.15,5.32,5.24,5.41,5.74,74.8,2,0,2,3,1,57.8,2.7,86.9,34.3,1,Low,Specialist
1833,Male,Mumbai,Tier2,CS,Embedded,No,No,7.32,7.35,6.78,6.62,7.12,6.75,7.17,6.68,7.03,67.7,1,2,1,2,1,69.8,3.6,61.8,73.7,0,Mid,Average
1834,Female,Mumbai,Tier1,ECE,Networking,Yes,No,9.63,9.68,9.07,8.91,9.81,9.17,9.09,9.42,9.39,84.4,2,3,2,2,3,78.0,4.4,89.0,81.6,0,High,High-Achiever
1835,Female,Hyderabad,Tier1,CS,AI,Yes,No,8.46,8.22,9.08,8.77,8.07,7.8,8.29,7.81,8.25,94.9,3,3,4,3,2,77.9,3.8,86.0,71.9,0,High,High-Achiever
1836,Female,Jaipur,Tier1,Mechanical,DataScience,No,No,7.67,8.26,8.61,8.47,8.5,8.33,7.28,7.89,8.26,93.6,1,4,3,2,2,77.3,3.5,85.1,73.9,0,High,High-Achiever
1837,Female,Bangalore,Tier1,CS,Embedded,No,No,8.67,9.73,9.69,8.88,8.79,8.98,9.24,9.18,9.27,88.1,1,4,4,3,1,70.7,4.3,87.2,66.1,0,High,High-Achiever
1838,Female,Ahmedabad,Tier2,EE,DataScience,No,No,6.55,7.29,6.79,6.43,6.4,7.04,6.38,6.93,6.78,71.5,1,1,2,2,0,63.7,3.8,43.6,59.5,0,Mid,Average
1839,Female,Jaipur,Tier3,EE,DataScience,Yes,Yes,6.2,6.03,6.58,6.22,6.16,5.78,5.81,6.02,6.01,71.2,1,0,0,0,0,44.3,3.2,24.1,39.2,1,Low,Below-Average
1840,Male,Kolkata,Tier3,Mechanical,DataScience,Yes,No,4.29,4.93,4.63,5.11,4.0,4.49,4.6,4.23,4.47,50.1,1,0,0,1,0,58.5,3.1,41.2,30.7,1,Low,Below-Average
1841,Female,Hyderabad,Tier1,Civil,DataScience,No,No,8.6,9.44,8.58,8.84,8.98,8.3,8.33,8.14,8.41,90.0,3,3,2,2,0,72.8,4.8,80.6,83.4,1,High,High-Achiever
1842,Female,Kolkata,Tier2,Civil,AI,Yes,No,6.4,6.33,6.39,6.03,6.09,5.5,6.08,5.69,6.0,93.2,0,2,2,1,1,60.4,4.0,65.2,72.2,0,Low,Average
1843,Female,Kochi,Tier1,IT,DataScience,No,No,7.67,7.48,7.88,8.39,7.6,8.13,7.63,7.63,7.97,89.0,2,3,2,2,1,74.6,5.0,82.1,77.8,0,Mid,High-Achiever
1844,Male,Ahmedabad,Tier2,Mechanical,AI,Yes,Yes,6.63,6.22,6.89,6.16,6.54,6.75,6.58,6.45,6.67,63.0,1,2,1,2,0,74.4,5.0,89.7,51.3,0,Mid,Specialist
1845,Male,Ahmedabad,Tier1,IT,Embedded,Yes,No,7.95,8.77,8.45,8.95,8.55,8.93,8.13,8.56,8.48,90.1,2,4,1,2,1,74.8,3.5,73.3,81.0,0,High,High-Achiever
1846,Male,Bangalore,Tier2,CS,AI,No,No,7.04,6.7,6.87,6.62,6.4,6.85,7.47,7.65,6.81,71.2,1,2,1,2,0,69.5,2.4,59.9,61.8,1,Mid,Average
1847,Male,Hyderabad,Tier2,Civil,DataScience,Yes,No,6.95,7.16,6.12,6.88,5.91,6.69,6.94,6.66,6.55,63.8,0,2,1,2,1,72.8,3.5,47.9,53.3,0,Mid,Average
1848,Female,Bangalore,Tier2,Civil,DataScience,Yes,No,6.76,7.35,6.3,6.43,6.33,6.25,7.35,6.97,6.87,80.6,1,3,1,3,0,63.8,3.8,63.5,56.8,0,Mid,Average
1849,Female,Pune,Tier2,Mechanical,Embedded,Yes,No,7.87,7.04,6.42,7.79,6.93,6.81,7.53,6.93,7.18,83.9,2,1,2,3,0,54.0,3.5,43.1,59.6,1,Mid,Average
1850,Male,Kochi,Tier3,ECE,DataScience,No,Yes,5.78,6.0,6.18,6.92,6.52,6.55,6.36,5.66,6.19,56.9,0,0,0,1,0,35.7,3.2,45.5,46.5,1,Low,Below-Average
1851,Female,Pune,Tier1,ECE,Embedded,Yes,Yes,7.55,7.46,7.41,7.04,7.04,7.28,6.79,8.02,7.19,86.1,3,3,2,3,1,85.2,4.1,71.7,78.1,1,Mid,High-Achiever
1852,Male,Chennai,Tier2,Mechanical,DataScience,No,Yes,5.65,5.52,5.58,5.53,4.97,5.24,5.25,5.45,5.33,61.3,1,2,1,3,0,47.4,2.7,81.9,57.5,1,Low,Specialist
1853,Female,Kochi,Tier2,IT,DataScience,No,No,6.83,7.81,6.62,6.57,6.86,6.95,7.35,7.75,7.1,73.8,0,0,2,2,0,68.1,3.2,68.1,49.8,1,Mid,Average
1854,Female,Chennai,Tier3,EE,DataScience,Yes,No,5.14,5.27,5.51,5.48,5.19,6.11,5.42,5.75,5.43,54.4,0,1,0,1,0,49.0,2.7,44.3,50.7,1,Low,Below-Average
1855,Male,Kolkata,Tier3,ECE,Embedded,Yes,Yes,4.91,5.92,5.77,5.1,5.53,5.23,5.87,5.89,5.78,49.9,0,2,2,1,1,51.4,3.3,25.5,44.0,1,Low,Below-Average
1856,Male,Chennai,Tier2,IT,DataScience,Yes,Yes,6.48,6.78,6.57,6.2,5.9,6.28,6.88,6.02,6.21,87.0,1,3,0,1,1,64.7,2.9,79.6,85.6,0,Low,Specialist
1857,Male,Jaipur,Tier1,EE,Embedded,No,Yes,8.29,8.44,8.24,8.41,8.63,8.69,8.21,8.28,8.35,90.3,2,4,1,4,1,74.4,4.1,71.5,75.3,0,High,High-Achiever
1858,Female,Delhi,Tier1,Mechanical,DataScience,No,No,8.42,8.33,8.55,8.68,8.63,7.76,7.71,8.34,8.24,90.9,3,4,1,3,2,74.1,4.4,70.1,80.3,0,High,High-Achiever
1859,Female,Delhi,Tier1,IT,Networking,No,No,8.64,8.68,7.94,8.91,7.78,8.04,8.76,9.24,8.38,92.4,1,5,1,4,1,84.3,4.1,82.8,97.8,0,High,High-Achiever
1860,Female,Mumbai,Tier1,Mechanical,AI,No,No,9.49,9.74,8.72,9.45,8.64,8.77,9.39,9.33,9.07,91.9,2,3,3,4,2,76.2,4.6,85.9,79.4,1,High,High-Achiever
1861,Female,Kolkata,Tier2,Civil,DataScience,Yes,No,7.08,6.53,6.53,6.97,6.6,7.22,6.63,7.13,6.56,71.7,0,1,1,1,0,43.0,3.0,64.0,61.5,1,Mid,Average
1862,Male,Mumbai,Tier2,Civil,Networking,Yes,No,5.89,6.31,6.12,5.64,6.15,6.12,6.34,6.18,5.95,72.5,0,4,0,3,1,66.5,2.4,89.8,43.2,0,Low,Specialist
1863,Female,Ahmedabad,Tier2,Civil,Networking,Yes,No,5.75,6.08,5.84,6.1,6.09,5.66,6.14,6.21,6.15,67.6,1,3,2,0,0,49.6,3.4,84.9,73.3,1,Low,Specialist
1864,Female,Hyderabad,Tier2,ECE,AI,No,Yes,7.59,6.95,8.05,8.17,7.83,7.71,7.54,7.23,7.94,78.5,1,1,2,3,0,68.7,3.7,57.5,52.7,0,Mid,Average
1865,Male,Kolkata,Tier2,Mechanical,DataScience,Yes,No,6.62,6.49,6.66,6.64,7.68,6.48,6.44,6.99,6.82,77.7,0,2,2,1,1,76.1,3.1,50.3,65.4,0,Mid,Average
1866,Female,Delhi,Tier3,Mechanical,AI,No,Yes,6.15,6.25,6.85,6.51,5.77,5.69,6.45,6.72,6.17,56.2,0,1,1,1,1,48.2,3.6,37.6,39.3,0,Low,Below-Average
1867,Male,Kolkata,Tier2,Civil,DataScience,No,No,6.85,6.76,6.72,7.23,7.39,7.0,7.17,6.49,6.99,58.0,0,2,0,2,0,70.0,4.5,74.4,52.7,0,Mid,Specialist
1868,Female,Ahmedabad,Tier1,EE,Networking,Yes,No,8.11,8.25,8.43,8.76,8.63,8.34,8.04,8.44,8.47,88.7,2,3,3,4,1,80.9,3.9,76.1,68.0,0,High,High-Achiever
1869,Male,Mumbai,Tier2,Civil,AI,No,Yes,6.39,6.82,6.66,6.33,6.45,6.76,7.01,6.76,6.87,73.4,2,2,2,2,0,77.7,4.2,60.8,72.7,1,Mid,Average
1870,Female,Hyderabad,Tier3,EE,Networking,No,No,4.93,5.35,5.38,5.37,5.11,5.11,5.3,5.39,5.27,41.1,1,1,0,0,0,38.4,1.4,40.8,41.2,0,Low,Below-Average
1871,Male,Mumbai,Tier2,Mechanical,Networking,No,No,6.0,6.75,6.67,6.95,7.1,7.15,7.12,7.33,6.85,79.1,1,3,2,2,1,64.9,4.0,87.6,52.3,1,Mid,Average
1872,Male,Bangalore,Tier2,ECE,Networking,No,No,7.2,7.6,6.96,7.59,7.41,7.85,6.59,7.76,7.51,82.7,1,2,1,2,2,70.4,3.1,47.9,72.0,1,Mid,Average
1873,Female,Chennai,Tier2,CS,AI,No,No,5.94,6.09,5.8,6.43,6.12,5.86,5.53,6.3,6.18,92.8,1,2,1,0,0,58.1,3.9,84.0,49.0,1,Low,Specialist
1874,Female,Mumbai,Tier2,ECE,AI,Yes,Yes,5.2,6.12,6.26,5.6,6.62,5.74,6.99,6.5,6.19,66.5,1,4,1,2,2,71.5,2.5,73.6,59.0,1,Low,Specialist
1875,Male,Bangalore,Tier2,ECE,Networking,No,No,4.9,5.57,4.73,4.64,5.73,5.18,4.72,4.56,5.1,65.2,1,3,2,1,2,55.7,3.2,81.9,65.1,1,Low,Specialist
1876,Male,Jaipur,Tier3,Mechanical,Embedded,No,No,4.51,4.95,4.57,4.79,4.34,5.22,4.77,4.09,4.82,48.9,0,1,1,1,0,66.6,2.3,38.5,48.7,0,Low,Below-Average
1877,Male,Bangalore,Tier1,Mechanical,Networking,No,No,9.53,9.4,9.41,9.98,9.14,9.88,9.43,9.08,9.57,89.0,2,2,3,3,1,92.7,4.1,87.9,62.6,1,High,High-Achiever
1878,Female,Kochi,Tier2,EE,DataScience,No,No,6.31,7.68,6.81,6.63,7.42,6.91,6.92,6.02,6.89,76.6,0,1,2,3,0,67.3,4.4,56.0,67.6,1,Mid,Average
1879,Female,Kolkata,Tier2,IT,AI,No,No,6.94,6.41,6.8,6.96,6.49,6.67,6.36,6.52,6.54,68.5,1,1,1,2,0,69.4,3.4,58.3,61.2,0,Mid,Average
1880,Male,Jaipur,Tier2,Mechanical,Embedded,No,No,7.75,7.82,8.26,7.41,8.16,7.87,8.22,7.7,7.86,73.6,2,2,0,2,1,74.5,4.6,56.1,59.4,1,Mid,Average
1881,Female,Mumbai,Tier2,Mechanical,Networking,No,Yes,7.39,6.93,7.18,6.81,8.15,7.13,7.5,7.12,7.17,59.2,2,2,1,2,0,55.5,3.3,47.4,61.1,1,Mid,Average
1882,Female,Ahmedabad,Tier2,Civil,Networking,No,No,7.51,7.07,6.72,7.59,6.91,6.71,7.06,7.44,7.35,82.4,1,3,1,1,0,54.5,4.2,54.1,49.1,0,Mid,Average
1883,Male,Hyderabad,Tier2,IT,Networking,No,No,6.93,6.97,7.55,6.94,6.51,6.92,6.56,6.73,6.92,68.8,2,1,2,2,0,75.1,2.7,56.6,63.5,1,Mid,Average
1884,Female,Delhi,Tier3,Mechanical,AI,Yes,No,5.94,5.09,5.25,5.44,4.62,5.38,5.5,5.52,5.28,59.7,1,0,1,1,0,50.5,2.6,42.7,30.4,1,Low,Below-Average
1885,Male,Hyderabad,Tier2,CS,Embedded,Yes,Yes,6.96,6.42,7.09,6.73,6.54,6.99,6.88,6.68,6.9,63.6,1,2,2,2,1,63.2,3.2,65.0,59.7,0,Mid,Average
1886,Male,Kochi,Tier2,Mechanical,DataScience,Yes,Yes,6.18,5.66,6.74,6.66,6.18,6.0,6.02,5.78,6.17,70.3,0,2,2,2,1,65.1,4.3,57.9,63.3,0,Low,Average
1887,Female,Mumbai,Tier1,Mechanical,Embedded,No,No,9.42,8.33,8.85,7.39,9.05,8.27,9.0,8.85,8.46,86.6,3,1,3,2,1,65.7,4.3,80.2,85.5,1,High,High-Achiever
1888,Female,Kolkata,Tier1,Mechanical,DataScience,Yes,No,8.78,8.68,7.86,8.34,8.88,9.19,8.27,8.6,8.65,87.9,3,2,2,4,2,78.9,3.4,70.0,72.3,1,High,High-Achiever
